"user_id","group"
"12ffd7fb-8ebc-4719-ae36-db5f33ea791f","control"
"e5cf26f6-00a3-4e6d-9770-832ad8b9e6e0","control"
"97576d65-1636-4ab0-9795-0c5a925abd2b","variant"
"b30e33b8-1f85-48f6-8fa9-4dbe1cb44c3f","variant"
"55928c8d-2ce8-4930-a865-4e5e667bc125","variant"
"eaae615e-1aea-49be-baa6-fbd095b32d9f","variant"
"37e290c1-f4a2-4f11-883c-9dc7f0401e7d","control"
"92986273-4c4b-4f81-8a18-5da21c351c73","variant"
"01125533-2ef2-4c17-b80e-be70cd73ad3f","variant"
"923ef529-260a-40c0-8012-06d6bb2b5f79","control"
"00f21b22-1f1c-485e-9bb3-68513f426ca5","control"
"7f8963d6-98cd-41ff-97ae-0b40bf86004c","control"
"f4971200-8516-49cc-a107-e60992908c60","variant"
"2031112a-ecfe-4c49-8f57-72725785baf8","control"
"c7c6acda-804a-42fc-a4da-96b61d800128","control"
"737e4760-3039-4d4b-96d2-729ba3392087","control"
"86125fc2-8e48-48f4-b007-cc58853ced9a","control"
"8a98125a-cc3f-41c3-b1e5-7b2bb878954f",""
"487dbf66-4ace-42bb-a249-29318b89af12","variant"
"c1c3de19-8e23-4b20-89bd-a0b41f8053a4","control"
"d52da42a-96ff-4e22-a3fc-49b4d3595858","variant"
"e3040f5c-783d-4e9e-8547-d2489a0b8e99","variant"
"c570963d-57bb-4b14-a2a3-8cbf6f82b776","control"
"4091bef3-8be1-40cb-b5e2-df950f991e23","variant"
"c96bfd18-218b-472f-a334-4d654e1c869c","variant"
"c5d81289-c8e2-45d4-ac9d-c708cd9e5b5c","variant"
"87d210ad-c405-4bf6-aaba-aff80c366e4b","variant"
"0cc981f3-e392-41b6-9919-d5ee4b6232b2","control"
"7c2cb995-02df-4494-94ab-c4f62841dafe","control"
"7cefa253-4011-453e-a847-4f4bcb42875e","control"
"84f6bd20-c6d7-467a-851b-0e198f0d7f33","control"
"2d94906b-5411-4dfc-862a-3f179da40638","control"
"f407b68d-c8ff-41bc-8305-7d20b10ab3ea","variant"
"fc8228cd-9e9c-435f-9705-4bc5c8876f7d","variant"
"b665ffed-904e-4718-83f0-2997802d07ce","control"
"a096dcd7-96db-4da6-9848-2c1767823864","control"
"705b83a3-b80d-474a-8baf-c644d31dcaac","control"
"118a74a9-1cc4-40ab-9f91-e1ce7a4cccb3","control"
"6c64812b-097b-42bb-be13-28d6f99d531c","control"
"42fcf07b-1879-4d48-9ab2-e6a76bb4ff9e","variant"
"6ee02700-c3c1-4db5-9682-dc9b7f536f33","control"
"e12cce5c-cef8-449c-87fa-c64fa6e05919","variant"
"8462b651-d940-4f42-a64f-b70b0ecf6aee","control"
"27ea13ca-0934-4ff6-98ba-81602aa57bee","control"
"13382dee-8411-4869-b9a0-f4cfae242847","variant"
"55a3ffcd-aa57-4c2c-808e-17122b6bf594","control"
"11e335e1-b58c-4e57-a67b-fe7ec56d943e","variant"
"8001914b-ee35-4c81-82cc-2afcb032cf1f","variant"
"ef47571c-487b-49f4-b381-a43531783648","control"
"50ca91eb-b604-4f8b-af5b-9c51424489d3","variant"
"bbdc5a32-8e68-42d9-8690-6e6d6e49d27b","variant"
"30bbbc87-8684-45dd-84ff-cfe034a2d101","control"
"aef5d7a3-84b9-44ce-a4f9-5411a80acd58","variant"
"8f8e1392-5b4a-47f1-9481-c79552832519","variant"
"b0137158-2ed6-42df-9215-4da413c43709","variant"
"79c3df40-038a-418e-b7be-af6d4e98d995","variant"
"a98bad38-0b66-4961-9214-bd235987a3e0","variant"
"a0fcba1c-2bb0-4edc-8083-65c493ee0fc8","variant"
"c03a7526-5ebc-4f08-a12b-79ebbc4897bd","variant"
"d7bffc8a-3edb-4fdb-9cf9-b98e1b9d167f","variant"
"e7952a45-f2f7-4893-bdcd-f7c0d9e5703b","variant"
"1799079f-c479-4405-99ed-f585b3619a47","control"
"8c8f7e55-dec4-42b1-a226-276af3dd3de4","variant"
"59fa5472-42ab-4af9-8d25-fedfaac4ff54","control"
"9cc75366-70b9-48c4-9b80-2e0ff8c38d1e","control"
"263040b7-2c2c-4d50-ae8e-d7d5bf56d980","variant"
"f049ee12-f417-42ca-8566-bffdae3f696a","control"
"55b1732d-11e7-4adc-93c6-0b514714e712","variant"
"3fdba1df-7b58-4df9-900c-4af497d8a240","control"
"f0efcbe4-3f46-4614-848b-c4476bd9c9c6","control"
"405fd2b4-0dbb-4cd5-82fb-4a41d4feff47","variant"
"36e6d487-5eeb-4c41-8217-f02b3164c1b5","variant"
"c85ef900-00ce-40eb-b2e9-6079ca2557f8","variant"
"15db8557-c37e-4728-8f01-284ffc80ae3f","variant"
"9f8767cd-90c6-4313-8c02-e1c709201f76","variant"
"d1345925-2a29-49a9-aa7b-63b4a216cc52","variant"
"604d253f-00b1-43f6-bf6f-da2c6480f16d","control"
"28f8a2d1-015f-48f7-9882-ebea70e4c74d","variant"
"e30ebc2e-99f9-445d-8668-748b4a712bbd","variant"
"b0cdde80-c88b-4c39-8000-120b7660256b","control"
"8bff232b-8052-4f9d-9772-951e2c985af6","control"
"61fd0257-cce4-4f07-88f3-9431eecf42c9","variant"
"6bc764cd-40d5-44db-9ca0-6a862c639ab1","control"
"b4f26457-c22d-47d2-ba2c-207636ce3889","control"
"c676aaa2-9241-4b09-8fd8-c20d0555b23e","control"
"f137d013-64e6-4f35-883f-7cee52085e03","variant"
"685732ff-1d65-41b6-af6a-dd4f9cf6c907","variant"
"1696890d-a29d-4315-a0ab-e2e256d941b4","variant"
"901a1c7e-60af-49d4-b4e7-c6b192751e9f","variant"
"7ac7856d-3fab-4672-b66e-ee673404d0e1","variant"
"d5d1ad36-27ef-4ebe-ac64-2f9df602b8a8","variant"
"5ae58bc5-ef79-4a7d-b46a-7ecf4572bc26","control"
"6d66da47-9e41-4b94-87a0-a2d3ef3d3b36","control"
"f112d5d8-dc31-48bb-8978-03a4907539f7","variant"
"ec68f341-b77f-49dc-a7c5-7e454676d64a","variant"
"501a6fb7-3aad-4868-b6c9-8230ec7b9593","variant"
"a3f46084-afc0-4346-932e-a7676c8be4f5","variant"
"ee40ffc4-7ada-40d6-bf6e-d7c3840e91ca","variant"
"cda3cce0-27ca-44da-9f54-dab45735e321","control"
"df43c8da-4a8c-4f1c-84a0-f6d2a4059ca0","variant"
"01c19eca-8c66-454c-a02f-89c7befc6026","control"
"5ae5f418-c234-49f6-ad47-7e24c72ab4ec","variant"
"941c660b-40cb-416c-98e9-2bafade44420","control"
"d4e0e6bd-40da-455f-ab63-57eb4eda405e","control"
"7a8d6fcf-9056-42fa-90dd-0204ce90416b","variant"
"6415f1a9-a59a-4c7c-8a6c-790234ffacfd","variant"
"9d501b24-effb-4bc2-b9e2-ea685f95454e","control"
"3a026714-3f3c-4fd9-bf9a-a546ccb99359","control"
"9b6faa01-aaa6-4a7b-a5b9-e4896d82ba18","variant"
"ae104ebe-14ee-4184-9aca-4329d6426042","variant"
"e04045ce-ecf9-4b01-88c3-087a0da5e18d","variant"
"f89e7365-eff6-49d2-89ba-23952e24800a","control"
"20ec4344-b852-4a8b-ab73-d24035c19e87","variant"
"385a8417-deab-4811-b5fa-ab1ec3e8c72f","variant"
"964f0b7e-1419-46dd-8474-ef755e958a93","control"
"23d7232b-043c-4188-8f8b-87125fe9a848","control"
"7e809662-97f8-432c-b986-62ad8c7993e4","variant"
"34a1a4ee-43d6-4bda-be83-9584ee74081c","variant"
"ce4ad593-1667-4347-bb61-4d7232325ea7","variant"
"85ee368c-b7c6-4fa1-ba3d-5c7eae946e22","variant"
"3e6a9995-0b66-426b-8075-8342ce80bf88","control"
"340c26cf-09f7-4b4d-9c9f-015f88d467b9","control"
"f0d0fde1-2ef2-4bf1-80f8-4caa6ab35083","variant"
"d438b7de-f3ee-4b3d-90f2-e4dc0ba38259","variant"
"b3ed13f0-cc3c-42d4-9710-2036409cac0d","control"
"d0d1d97e-5ef2-410a-9d90-fb078cac1b6f","variant"
"6063257d-6ecb-4677-bd5b-541a13b37f1d","control"
"e34c21cd-1e7a-4736-bf94-22061123a82f","variant"
"3d1dc801-c7b8-4610-bdd7-1be77eef8589","variant"
"f75a65e6-c1fe-45ed-8a53-f4981e11f780","control"
"ec232766-b37f-4e36-9f41-4a213a03320f","control"
"2f7ca1e9-4814-45fa-9757-82576fcb63e2","variant"
"f73ddf2d-4889-48b0-b342-89bd316bfd55","control"
"44c671a9-fcb6-4662-a1ba-d766bbc77a2d","variant"
"da5e9e83-dc73-46bf-8663-997fc559aa0c","variant"
"db5416ac-cf2e-464f-b6e9-f3055caeef6a","control"
"dc9d51ce-a20d-44e9-9fc9-d30b872c2398","variant"
"b0d1e2db-5b21-43a4-8983-1ebfd2ac26da","variant"
"e472c2db-36fc-4c0d-9945-956c3986d503","variant"
"5cb98d6d-fece-438b-a3d1-fac4f9ea04df","control"
"f1e97925-5fb3-403a-a4cf-090cc74d27d6","control"
"c265d674-80b9-4cc7-a7af-b17cb045f360","control"
"56be2088-aba6-40f8-bbf1-57057544b649","control"
"4f97fea2-9493-41dd-a1cf-fafe89670ad8","control"
"73f475b5-9816-4e74-9238-f61b444ed429","variant"
"62a4f7dc-bd85-4158-8998-1552482fa6ca","control"
"4da679da-a7a2-426c-b015-0861ecb005b5","control"
"e9335319-ad2b-4d16-9cac-8609b905f0b8","control"
"8b21a684-f310-4844-a6b6-798828a97976","variant"
"3fec4dec-390e-4188-ab4d-bac79cf0ccb9","variant"
"328a922d-fced-4986-9297-f8a7e975e15d","variant"
"154596e0-73ec-48f4-9635-e80ee07207ff","variant"
"38e5c520-a82b-487b-9936-d4458830f6fc","variant"
"c99aa168-a67e-4e9e-9a55-6e8ad64381b0","control"
"eed4a622-81e7-47b2-84b8-4a1f096ddf23","variant"
"846e973a-0b54-4a3f-8d5e-3e2c18acc47c","control"
"d76a5fb5-d8e1-4530-8d54-f9e9ba9611fb","control"
"45535701-bb42-4aa5-b537-147d731c225b","control"
"bfbf2ede-cb6f-4e31-8c0d-196e5ab8e72d","variant"
"60e85bad-d927-448d-b978-a337922be4e5","control"
"440e2ea9-c1b7-4353-8353-8d1bb63206da","control"
"a1095cd2-710d-4964-a9b5-ab5fc657f0de","variant"
"330f31a7-bde2-4ab2-8cf2-1aead8e7eb9f","variant"
"25869410-d587-4dc5-b4df-1095da92d54e","control"
"aa6e442b-5421-49e2-b976-b1cb4b8076a6","variant"
"e4bbd441-56ac-403c-946f-96d7c2d11414","variant"
"ac9506db-6e57-433f-b877-dfb129b1bf69","variant"
"4f6d03f6-beab-49fb-9c1c-89c6fefb2395","variant"
"551d3561-bc58-4d07-9861-6f30a3130466","control"
"3047bdbf-5fdf-4846-8aeb-7589ea812a72","variant"
"a62a584b-7e98-45f9-a1f8-7c184bac83ca","variant"
"c9500ce1-e274-46d7-93c7-c04d04afc617","control"
"d52db8a0-7a6e-41ce-b1b3-eac956efd7a1","control"
"433eb647-0acd-4f6f-a9d8-687e71f4dead","control"
"849f5c55-7c4d-43fd-8991-b1ccd80dfa43","control"
"14b0be0d-2eb4-437a-8c92-9b1f3db28a87","control"
"a3edee1d-81dc-49c3-9083-33982e9a45a4","control"
"4914213b-27fc-4af8-9a0c-f3497fbc5c34","variant"
"440310f4-07ae-4090-a3d0-e2bb0a29b6ad","control"
"b3744913-20ef-4228-a893-e13e457962ed","variant"
"d5fb6973-b43c-4f0a-a36a-2313dde81212","control"
"77a10f5f-62f7-48aa-92d9-dbcc125f6716","variant"
"0541fd4e-ceab-4344-bacb-6f8ade4bf056","variant"
"c4369960-2d09-4c1d-85ca-28397f94e05d","variant"
"56408198-4c72-47f3-8d8d-d16611051381","variant"
"e12040ec-4d82-4435-8232-51a4a483f12f","control"
"30e32229-7ed6-4ee3-9a6e-dc712d725375","variant"
"460b7687-2cac-4997-8e1b-e74d872c916f","variant"
"dcb4343b-4c30-4ca6-b89f-f42c4a092a1e","variant"
"cafbaeba-b6f1-4e1d-9cdf-31d717f76396","control"
"b35e527e-7192-45ac-b632-6694046af2e9","control"
"fda57301-10fb-4bcb-ba83-25f9596a5e55","control"
"f2829048-1ff2-4422-aedc-ddb8f5bfc8a6","variant"
"38c03918-0077-43a4-b259-c0c622760e58","control"
"cfb69e4a-f235-4359-8518-98c9f4fa4e59","control"
"1b58ad0c-9a12-4edd-b6cb-fbada642fa12","control"
"37b813f9-a888-433c-bfe1-90fde9daf7d1","control"
"34453782-d4f4-4dcf-9470-b19592843f70","control"
"d22e0c88-11c0-4552-a482-3c1d0219eb75","control"
"d7da9168-1d6d-4600-bcc6-a1ecd4310f0c","variant"
"901c657a-f855-4b83-84b2-5611dfcb7bd0","control"
"eb07cffc-e3c3-4f86-8844-7d2c930e973b","control"
"4712a9ba-81db-4d14-91c8-8220b11c705f","control"
"8b4b1385-9e03-4528-91ab-f1d6bd270a3d","control"
"b2291b29-98f6-4e73-8c17-27ca71e9a060","control"
"b2572132-e9ca-420f-95a9-6dcd1650e713","variant"
"b5311258-2e8c-4c9d-b97f-0b3b8b5dad56","variant"
"8cabf24f-329e-4aaf-b350-1f936fb8808d","variant"
"6456455b-fba1-4dcc-91b3-313db73f3936","control"
"e0b8bb92-8116-441a-9075-a5678926bf30","control"
"e3821e23-2675-4a6d-9076-945f8980d5ea","variant"
"dc5faca6-1a7a-4793-bfb3-5601893d54ad","control"
"d14dd781-9b11-4077-a61b-a0184e68ae6a","control"
"fc392727-1118-4d88-9774-5074e10a2383","control"
"24f22fbb-a2b5-4c84-8d3e-abbbbb8e9de8","control"
"40f97226-7c6f-44a8-bd06-5df3be494e84","control"
"eaa36af7-6595-42ad-a2fd-8a09ccda84fa","control"
"ce6f1f62-84cc-451c-8fe0-24ba64d7f334","control"
"d91c2845-bc1d-417f-a2f9-c21705dbd64d","variant"
"188d755f-00b5-4263-8403-660e87619d54","variant"
"e0c35c54-a5cd-4fff-861d-e18a57307bca","variant"
"51f2e573-2655-4343-bbba-27fc5a474f5b","control"
"a66636b0-5afc-4924-b4af-4738394d639b","control"
"b6bc1e78-ce4d-4c46-bd72-023d7a5a0111","control"
"bc2af4a5-3c51-42bc-8446-07c5b987937d","control"
"25e6a0a4-d880-4827-8ccc-9d3a5eb21341","variant"
"44cd1b62-28d7-4997-a7d0-1da24308da17","control"
"0f6fea06-3bc0-4d04-8795-0ef30c07aeb4","control"
"ff530cf5-9dff-4e7d-9c19-1784a58f7a36","control"
"14eb1cd1-95f9-49a5-9ab7-1db631b1cf7b","control"
"ad5fc5c5-053b-4bb6-ae50-bfb175683cb5","variant"
"e179f700-a0f9-469c-bfc2-f1b26dddd10b","control"
"d624fae7-51e8-4c44-94f7-71e7e5b8c5fe","control"
"cbcaf300-ffe5-42c6-bf40-a8774772a7d2","variant"
"d9adb42e-c78c-479a-9972-265b30a6ab5a","control"
"97e96494-f474-4326-8f32-53f2789501c2","variant"
"488b9842-9cca-4ede-93c0-4445ae8136a0","variant"
"2b9fa5a8-a00c-4a66-9b6b-3da9200b1c8e","control"
"bb740900-e3b8-4198-8f85-4e9a45de3d0d","variant"
"c29bd4b2-e03e-4049-8454-bfcb440121c1","variant"
"3799bea0-3b97-4f4e-ae4e-2be103391222","variant"
"1a38cabb-3271-4088-8174-de089b5801a8","variant"
"bc5cfaaa-31cb-4dc8-968c-60df2cde60d0","variant"
"082c0d3a-0413-4271-b856-7bc4adaaa04f","control"
"0244b9a7-f94b-4ef3-8703-04f33518a48a","variant"
"637e263d-00ca-4e4d-8bd4-8d5387fcfb94","control"
"2b3fd3b0-a22a-432a-add0-ece70bd7a5f8","variant"
"6f8eab44-8d06-4b26-a8c7-a5b9cbc14572","control"
"8a3a85b9-8374-4d6d-9ab6-66d8fa280056","control"
"83a3d340-d7e6-4f13-8e7b-682c3b12f48f","control"
"2d84aed4-9c5d-47c6-958e-2ccc25f35171","control"
"daad86b2-d4f2-4953-8f16-c88594ec710d","control"
"297e75ec-e9ba-48ae-8a25-a5054a83b7ae","variant"
"623b84b7-02cf-4e8c-9386-5396bd87be07","variant"
"b4cc4c6a-5b15-42e7-92ec-f40f9334f6f4","variant"
"34d8279f-1d15-47a5-b371-1ef36d521029","variant"
"41e993cb-73fc-4834-936f-25f47a30784e","control"
"f69c82f1-145f-4959-8c56-0a14f7900363","variant"
"8b8dfe92-c3bd-425b-afd1-8059af25f5be","variant"
"29720553-0f95-4150-aec0-fb5b2053abdb","variant"
"bccb6ed1-c414-4119-b3c5-7a9daac90a21","control"
"b4d34984-4389-4cb5-918b-4db34422eeef","variant"
"fdc6daa6-a180-455a-8965-b4e68f259fde","control"
"f63f5472-f63a-4978-9367-b3437a004329","control"
"bca35abe-db9e-4819-8317-3f14db2ed6ef","control"
"6fe1bbd6-5cf9-4f8b-92c4-8366c09dbcf7","variant"
"5dbffa28-71ec-4613-ad62-f88aa1ab849b","variant"
"f951266f-43dd-4cd2-8331-b4284a6c57c4","variant"
"e620f012-5024-46e1-9426-ac875e50a312","variant"
"ef775a2b-06ae-4779-a4fd-ab99199c0cf2","control"
"9b341369-3801-4bda-b46b-310dc0896c1b","variant"
"ff9442ec-8d60-4976-b901-68963d6fdfa3","control"
"cfac53de-63f4-4c43-ab60-967353abc99d","variant"
"bc2070ad-f7a7-43c1-b1b8-8ec13b825e6e","variant"
"f78cc165-342f-4160-b7ac-4bcbf4e73c2c","variant"
"cec5898d-ebab-4dd0-b3ec-e27450d63175","control"
"8361f524-6786-45ab-b4c7-168a626cd366","variant"
"72f86015-da8a-4535-ac2a-72f59b5409e1","variant"
"41cee9f1-3328-47ba-bdbf-724fd74b27b3","control"
"2604fe8a-7bcc-4025-982b-fb0d6c91a5d7","control"
"1a37f6aa-8ae8-4e69-bd96-ccc42637d43a","variant"
"1d488d1b-ce4b-4142-875a-6f4d6ab44e49","control"
"90992f55-17ba-4591-9008-afcfee237dc0","variant"
"814c291c-7381-43a6-a2cc-e12606036c25","control"
"7836083c-3492-4f48-93ca-30181756566e","variant"
"56a80339-419a-44a0-9ceb-e8558d53d924","control"
"55db4008-cd5c-43b5-b720-a3bf8c18dd73","control"
"e4c0e565-f3d9-4c8b-9c72-fbc2761211de","variant"
"c8e2fd88-9a1d-4a51-9491-3b30d1885d75","control"
"ca8ca7d7-9951-48ed-bb94-d8749cc3e386","variant"
"2348285f-9704-4659-b672-d686f3c47035","control"
"43eeb6d8-8a82-4f7c-91b8-20d502ee0363","variant"
"332a3e23-425b-4255-a4b5-34ec4ca3d8df","variant"
"910f9974-9d2b-4917-bd75-998f243f2845","control"
"691ae4f2-3a8f-4be0-985b-c0d83db6e431","control"
"143ca589-022a-4753-bbc4-4d3da26a5cba","variant"
"17ae8d6e-9049-4b10-9d4f-5e2284559c13","control"
"cce85910-cbb6-404a-9423-e4471b1351db","variant"
"32111de7-fa9b-434e-84e4-117fb9820aa4","variant"
"3f563519-ef5a-4549-ac30-eab96f29f7a4","control"
"d23ec286-c510-4ffd-af24-39b1bb776886","control"
"8ddaa383-bffa-4e9c-b457-2543c33fcd99","control"
"ff215dbd-3a27-4845-a59b-906893835daa","control"
"ab3d2649-96ab-4d22-8123-d9a7262c2bfb","variant"
"4da6d902-7eb7-4ca3-b5c7-6d9f23b9c9ee","variant"
"523c1528-3e39-46a5-ab87-cad23287fc25","control"
"06439b1d-49dd-4eb7-92b5-4c641a5036fe","control"
"9a8bc355-9da4-4e0c-ab86-f031309f3bdf","variant"
"5da2320c-f5d8-4622-ad4b-4427b8025956","control"
"3f886d5b-2e60-41bb-91d3-2c2cda50c9b9","variant"
"3fe19572-f9cc-441c-af82-b0c52bdf02d0","variant"
"1b75010a-1393-49be-bdf3-423a4b5644df","variant"
"f7944eb3-41f1-442e-a2ae-010eb680125b","variant"
"ed687325-e118-4a73-9cfd-f675d21ac5b1","control"
"e2acf632-94fe-49c4-8981-881dedcf0d65","control"
"754969b4-ad7d-4949-af19-6392050d8167","variant"
"47e5fbf4-744e-46df-bbe0-78abe16cd11f",""
"6d15766d-32d9-4ab2-9e5e-4eff0476839e","variant"
"3b2d749b-eb72-483f-9f88-03aefa9a47c8","control"
"cfda72b0-24c9-444c-a466-339bb0582b18","variant"
"7531cf8d-bdbb-401a-b56a-71244c8a7ee6","control"
"475b0b25-3e83-4ac2-83b2-6503f2a81082","control"
"fe5e79ab-d889-49d7-a3d6-118891ef8672","variant"
"b4d01a83-e696-4f40-ab04-1a3a249ee713","control"
"9153dee4-16b1-44aa-83f7-aef0f56ee0a4","variant"
"49c52149-118b-4b69-acf4-595d26b9b72c","control"
"cdadf473-1ba5-4331-9708-50840eb28b72","control"
"d9c1cde1-6ffb-49c6-b7ae-b31651dff8a6","control"
"e07c5b91-2bfc-453a-8ace-1442011c35ef","control"
"cb88d486-37e0-4cd0-aa89-ee3922ec44aa","variant"
"f957d98c-d0a9-45c7-985c-91596354e15f","control"
"936a8516-70a6-4443-9c50-cbf72d7eba67","variant"
"c359346d-7c4e-4642-93f2-3b52094edaa9","control"
"9d9ac67a-bc43-4640-ac2e-19f4e1e9f93a","variant"
"a28aee81-9de3-45e1-8c56-01fd92f468d3","control"
"35eaccca-28e6-421d-8239-76fafcd7c922","variant"
"620e7ab7-7439-451d-8acd-15e771f0f755","control"
"e40d37a8-f1a4-45e0-aa26-4357941243f5","control"
"b56ca3f1-b001-4bbd-ae12-88b03c241714","control"
"3ea08c1e-a3df-4471-b720-7f881ed24fed","variant"
"d42e1cc4-fa8b-4379-8b06-53451a38cbcd","variant"
"ca0066a4-ef0d-4947-8f20-785d54d4c917","control"
"597b89f0-d699-4e0a-9505-f67a78429022","control"
"445dd6ef-2171-42a5-9702-0dca7b702ccb","control"
"aedcd50b-0607-4fdd-870f-898cd7305bb7","control"
"d0fe6caf-7e55-4cac-9982-0a74b3007186","control"
"f43ee2f8-e356-4541-a9a4-3712ea908077","variant"
"567aa01e-5170-4b17-9fe8-23d0fb17cb5a","variant"
"d25b4a5f-eb14-4bec-88a1-4af13bf30388","control"
"38ced394-2dd0-4210-b1f2-99450389f353","variant"
"233f658a-515f-463a-8c4d-8c226d24a09e","variant"
"0faec6fd-640e-44a0-b64f-1c5adaf5876d","control"
"d54716fb-43d5-47e9-801f-142e0d7382a1","control"
"4c5c31d5-16f5-4058-95e4-475cd6a1c9a1","variant"
"2bb7bc04-2f2a-4b78-ae68-a9f819baabae","variant"
"057d4702-d71b-48dd-b924-31672320e705","variant"
"dda56e4f-065f-47d2-b385-6635e34306e7","variant"
"8f9c26e3-7635-4abc-aa74-196cf072e61b","variant"
"f80ad996-6760-4857-a109-f2b3b40c8445","control"
"65bb3cfd-7501-4aef-86c2-e940095b6667","control"
"86d0dc20-029c-40b7-ae5b-f5071bcb6736","variant"
"f31b44c4-65a2-4b11-bf2f-688f85743ecf","control"
"c510f336-0294-4dcb-aa6a-dd468e95dcaf","variant"
"5d2d9a83-4eeb-428d-8e65-633c36f3b976","control"
"50d08df0-93c2-4c78-b836-41aa18b903a8","variant"
"02d3ff09-8012-4d6c-9690-0aac2e8572cf","variant"
"27046dbf-4691-474e-9b36-80f8c0b29eb9","control"
"5016cd4d-0335-44ba-97c5-ba7e54678ac9","control"
"e1b3d83a-e859-462e-ba64-7a17bcbb1ed6","variant"
"5041051e-f65d-42cf-a462-5354827f8cc5","variant"
"ab7510cb-e7cf-4442-ae79-252473be163b","variant"
"45629823-176e-4856-9eb6-332d79cca673","control"
"949fc413-4ec7-439e-992c-57a498f3f687","variant"
"b4b0b80f-98c7-4835-b8f6-0bbf340f80bb","control"
"d676ed3c-9fe1-4264-98f1-d1a701e58c0e","variant"
"a073f479-0f51-4976-ac6a-22d33cb50d97","variant"
"451de192-576a-4885-9aeb-b30787e4a6ae","control"
"0fda848b-0262-4575-bee3-69abe12ee7be","variant"
"6d52cb38-fd0f-43e7-81a0-96b8e03f2d88","control"
"57425172-ed8b-4e8f-ba5f-dec7d6dab1b5","variant"
"8b23cfcf-5098-4e93-b28b-c0ccfddfc848","control"
"b9a8ae48-9d9b-451b-80d5-eb0e49e89991","variant"
"e5c3f271-827e-4611-9080-b2a5d548b11f","control"
"30f5e4a9-c687-472f-9824-276747b54258","variant"
"be1936b9-5e03-4b7e-8ef0-43cfe9dfe2da","control"
"a471a321-0daf-40fe-bd34-7e42c65ff26c","control"
"1102b6e2-f39f-4152-bd2e-9210f3f05d01","control"
"f42229ff-cbf5-40e7-b4c1-2a7673848e89","control"
"e664ca4a-0609-4394-87ae-d2a5ac4aa3cf","variant"
"265b2804-924d-4fbe-a383-aa8597a76c02","control"
"4bc550b2-cd8d-429b-bb8c-5f867d36c452","variant"
"c972ba19-a20d-4b5e-a75a-e0089d2202ed","variant"
"1acee04e-aa66-46e5-be9f-dc25eeb7b42e","control"
"c556ab87-628e-4c75-9c4f-b97838716e13","variant"
"b100521e-d314-4472-ae5c-782e1991ca4a","control"
"30965473-6e2d-4160-9a90-60ee5f892182","variant"
"39982bfb-fba9-46b2-9e23-ec210e2300b1","control"
"28a0173a-cf3c-4ffe-a1aa-e6436a0dc483","control"
"69cab8bf-231a-4935-8a66-36a5162a328b","control"
"17d17967-656c-447e-ad0d-9a585f52c3cc","variant"
"f887ec3b-71ef-4733-9365-0a02b01b6f0a","variant"
"f98580f2-632d-44b0-b2f2-9a40fefa9c90","control"
"cc8bf86e-8f4a-4f65-9ab0-57d322224f33","variant"
"2fe8b964-2cdb-4595-b92f-6901da733dd2","control"
"1aa1d827-c1be-4345-8ec3-f57418d5bd49","variant"
"e7100a20-b6d6-482f-b3ad-847c64cd8ee9","control"
"40037c1f-c641-47af-8b71-ccf02aad4a90","variant"
"4506dcea-9449-4f7d-9216-03feeee5c8b6","variant"
"9889ffd8-1dfd-4044-b3b7-84defac78dad","control"
"274ac0c5-3f6f-4f85-b2d5-8ced4754d415","control"
"6bdb0b6a-1781-4899-bd59-9eafecd995dc","variant"
"88dab1f3-2548-428b-95b7-dc029c91ebf5","variant"
"a056197b-9674-4dfa-b373-fc507243d8f0","control"
"6ca5ec5a-b4e7-444b-aee0-24d6a3461759","control"
"69d5650b-67ba-421d-81de-18dd4ed6c030","control"
"715f6b92-2a25-4327-8002-e12236eb3bed","control"
"1dc02555-ed2e-41eb-9085-327726700493","control"
"65928f33-7d20-4ae8-922c-ee814678fb10","variant"
"353cec05-5992-4b23-a9d4-6d219427ef20","variant"
"7fd2d54d-fdce-42cc-8460-8b6338c74c1d","variant"
"60b6fb85-be0f-456e-904d-2dcc585a2f29","control"
"bc5837b4-9a40-4006-abd6-f0dcdca052d9","variant"
"7209f15f-6dc7-40fa-a4bd-ab02dd166700","control"
"c550a4a5-f12e-4fa0-a930-eb03c6b137b3","variant"
"fea7299d-b5fc-4095-a6fc-e60be3c9c735","control"
"6dee2941-4333-4021-ad90-d4e3c63e5bbd","control"
"dcae97f4-96a6-42e4-9ed7-0371473efa73","control"
"1aed3742-62fe-4ef5-a8ea-6d4a34bf263d","control"
"885d3e28-010b-479f-9a24-bac30070ba6b","variant"
"11d5b5ca-253d-4755-9225-1c2c1478c493","control"
"7f1f250e-1c6a-4b10-9cfa-8abf25fc8641","control"
"d5f1ba61-040a-4f46-9910-31b4964c7527","variant"
"82ec6e4d-7a0e-4f16-8a3c-aba21985e7da","variant"
"35e1ac4d-7b55-4f18-9130-63d90cd35266","control"
"dcbda960-f38e-435c-a93b-d7de01a8596b","control"
"3e275560-b724-48be-900b-5cc61ca8b990","control"
"a804192a-eeec-49af-8080-9000adb4947b","control"
"1bba9b43-0396-4526-bbbc-44b07de7364e","control"
"aef6eab7-b5a4-40c9-b1c1-b78a4e2e5f7a","control"
"a69f4998-68ee-4b6e-9a17-c2d81d0d1c25","control"
"903acc88-d2d5-4924-9fa4-46bb86e3630f","variant"
"59154a8a-6eb1-448b-8d0c-42f55f7fbc83","variant"
